SMILES,X1s,Y1s,Category,Ring1_Substituents,Ring2_Substituents,ortho,meta,para,ortho_r2,meta_r2,para_r2
Cc1cccc2nc(-c3cccc(-c4cccc(CNCCCN5CCCC5=O)c4)c3)[nH]c12,0.495674783,0.689052326,variable-combination,1,1,0,1,0,0,1,0
COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1F,0.392922224,0.702909001,poly-substituted,2,3,0,1,1,2,1,0
Cc1ccc(C)c(-c2cc(C)c(OCCCc3cc(C)no3)c(C)c2)c1,0.204795975,0.940859299,poly-substituted,2,3,1,1,0,0,2,1
O=C(O)Cc1ccc(-c2ccc(NC(=O)c3cccc(-c4ccc(O)c(O)c4O)c3)cc2)s1,0.059600922,0.973770076,poly-substituted,1,3,0,1,0,1,1,1
Cn1cncc1C(OCc1ccc(C#N)cc1-c1cccc(Cl)c1)c1ccc(C(F)(F)F)cc1,0.517641819,0.74078788,poly-substituted,2,1,1,1,0,0,1,0
COc1ccc(CNCc2ccc(F)cc2)cc1-c1ccc(S(=O)(=O)NCCN2CCCC2)c(C)c1,0.205678851,0.944405157,poly-substituted,2,2,1,1,0,0,1,1
c1cc(CN2CCN(CCN3CCOCC3)CC2)cc(-c2cccc(-c3nc4ccccc4[nH]3)c2)c1,0.440610699,0.868485968,variable-combination,1,1,0,1,0,0,1,0
CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(OS(N)(=O)=O)c(Cl)c2)c1,0.309441735,0.750624634,poly-substituted,2,2,0,2,0,0,1,1
COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,0.445815045,0.672706259,poly-substituted,2,3,0,1,1,1,1,1
COc1ccc(-c2cccc(NC(=O)c3cccc(Cl)c3)c2)cc1CN1CCCN(C)CC1,0.270315504,0.797350869,poly-substituted,2,1,0,1,1,0,1,0
O=C(CCCCCNC(=O)c1ccc(O)c(-c2ccc(Cl)c(Cl)c2)c1)NCCc1ccc(Cl)c(Cl)c1,0.52090374,0.591371539,poly-substituted,2,2,1,1,0,0,1,1
O=C(NCCc1ccc(Cl)c(Cl)c1)C1CCCN(C(=O)c2ccc(O)c(-c3ccc(Cl)c(Cl)c3)c2)C1,0.477582886,0.850568984,poly-substituted,2,2,1,1,0,0,1,1
CS(=O)(=O)NCCCNCc1cccc(-c2cccc(-c3nc4cc(F)ccc4[nH]3)c2)c1,0.180508161,0.907048109,variable-combination,1,1,0,1,0,0,1,0
